Pyrococcus horikoshii	1DJU
Methanocaldococcus jannaschii	2PHP
Methanocaldococcus jannaschii	2PKP
Methanocaldococcus jannaschii	2PXH
Methanocaldococcus jannaschii	2PZZ
Methanocaldococcus jannaschii	2QJG
Methanocaldococcus jannaschii	2QJH
Methanocaldococcus jannaschii	2QJI
Methanocaldococcus jannaschii	2QQC
Methanocaldococcus jannaschii	2QQD
Methanocaldococcus jannaschii	2QTD
Methanocaldococcus jannaschii	2QTX
Methanocaldococcus jannaschii	2QV6
Methanocaldococcus jannaschii	2R7K
Methanocaldococcus jannaschii	2R7L
Methanocaldococcus jannaschii	2R7M
Methanocaldococcus jannaschii	2R7N
Methanocaldococcus jannaschii	2VAP
Methanocaldococcus jannaschii	2WJG
Methanocaldococcus jannaschii	2WJH
Methanocaldococcus jannaschii	2WJI
Methanocaldococcus jannaschii	2WJJ
Methanocaldococcus jannaschii	2X06
Methanocaldococcus jannaschii	2YV1
Methanocaldococcus jannaschii	2YWJ
Methanocaldococcus jannaschii	2YWW
Methanocaldococcus jannaschii	2YWX
Methanocaldococcus jannaschii	2YX1
Methanocaldococcus jannaschii	2YX5
Methanocaldococcus jannaschii	2YXD
Methanocaldococcus jannaschii	2YXE
Methanocaldococcus jannaschii	2YXG
Methanocaldococcus jannaschii	2YYY
Methanocaldococcus jannaschii	2YZL
Methanocaldococcus jannaschii	2YZR
Methanocaldococcus jannaschii	2Z02
Methanocaldococcus jannaschii	2Z2U
Methanocaldococcus jannaschii	2ZP1
Methanocaldococcus jannaschii	2ZV3
Methanocaldococcus jannaschii	3A27
Methanocaldococcus jannaschii	3A4L
Methanocaldococcus jannaschii	3A4M
Methanocaldococcus jannaschii	3A4N
Methanocaldococcus jannaschii	3A4T
Methanocaldococcus jannaschii	3AI9
Methanocaldococcus jannaschii	3AIA
Methanocaldococcus jannaschii	3AJD
Methanocaldococcus jannaschii	3AUX
Methanocaldococcus jannaschii	3AUY
Methanocaldococcus jannaschii	3BBD
Methanocaldococcus jannaschii	3BBE
Methanocaldococcus jannaschii	3BBH
Methanocaldococcus jannaschii	3BJO
Methanocaldococcus jannaschii	3BPQ
Methanocaldococcus jannaschii	3C1M
Methanocaldococcus jannaschii	3C1N
Methanocaldococcus jannaschii	3C20
Methanocaldococcus jannaschii	3CFZ
Methanocaldococcus jannaschii	3CPQ
Methanocaldococcus jannaschii	3D6U
Methanocaldococcus jannaschii	3D6V
Methanocaldococcus jannaschii	3D7I
Methanocaldococcus jannaschii	3DAF
Methanocaldococcus jannaschii	3DAG
Methanocaldococcus jannaschii	3DM3
Methanocaldococcus jannaschii	3EN9
Methanocaldococcus jannaschii	3EO4
Methanocaldococcus jannaschii	3EWG
Methanocaldococcus jannaschii	3F46
Methanocaldococcus jannaschii	3F47
Methanocaldococcus jannaschii	3F9T
Methanocaldococcus jannaschii	3FHF
Methanocaldococcus jannaschii	3FYC
Methanocaldococcus jannaschii	3FYD
Methanocaldococcus jannaschii	3GF0
Methanocaldococcus jannaschii	3GIA
Methanocaldococcus jannaschii	3GMI
Methanocaldococcus jannaschii	3GRR
Methanocaldococcus jannaschii	3GRU
Methanocaldococcus jannaschii	3GRV
Methanocaldococcus jannaschii	3GRY
Methanocaldococcus jannaschii	3H43
Methanocaldococcus jannaschii	3H65
Methanocaldococcus jannaschii	3H92
Methanocaldococcus jannaschii	3I8O
Methanocaldococcus jannaschii	3IXQ
Methanocaldococcus jannaschii	3JSY
Methanocaldococcus jannaschii	3K32
Methanocaldococcus jannaschii	3K4O
Methanocaldococcus jannaschii	3K4Y
Methanocaldococcus jannaschii	3K52
Methanocaldococcus jannaschii	3K56
Methanocaldococcus jannaschii	3KH5
Methanocaldococcus jannaschii	3KPB
Methanocaldococcus jannaschii	3KPC
Methanocaldococcus jannaschii	3KPD
Methanocaldococcus jannaschii	3L0Z
Methanocaldococcus jannaschii	3LFZ
Methanocaldococcus jannaschii	3LHK
Methanocaldococcus jannaschii	3LPE
Methanocaldococcus jannaschii	3MGJ
Methanocaldococcus jannaschii	3N2Y
Methanocaldococcus jannaschii	3NEK
Methanocaldococcus jannaschii	3PAF
Methanocaldococcus jannaschii	3PQA
Methanocaldococcus jannaschii	3PR9
Methanocaldococcus jannaschii	3PRA
Methanocaldococcus jannaschii	3PRB
Methanocaldococcus jannaschii	3Q4N
Methanocaldococcus jannaschii	3Q4O
Methanocaldococcus jannaschii	3Q4Q
Methanocaldococcus jannaschii	3Q4R
Methanocaldococcus jannaschii	3QE4
Methanocaldococcus jannaschii	3RHD
Methanocaldococcus jannaschii	3RSB
Methanocaldococcus jannaschii	3S4L
Methanocaldococcus jannaschii	3T7Z
Methanocaldococcus jannaschii	3TIF
Methanocaldococcus jannaschii	3UG7
Methanocaldococcus jannaschii	3V5U
Methanocaldococcus jannaschii	3VBA
Methanocaldococcus jannaschii	3WB0
Methanocaldococcus jannaschii	3WB1
Methanocaldococcus jannaschii	3WB2
Methanocaldococcus jannaschii	3WKR
Methanocaldococcus jannaschii	3WQO
Methanocaldococcus jannaschii	3WSD
Methanocaldococcus jannaschii	3WSE
Methanocaldococcus jannaschii	3WSF
Methanocaldococcus jannaschii	3WSG
Methanocaldococcus jannaschii	3WSH
Methanocaldococcus jannaschii	3WSI
Methanocaldococcus jannaschii	3WVA
Methanocaldococcus jannaschii	3WVB
Methanocaldococcus jannaschii	3WVC
Methanocaldococcus jannaschii	4BHD
Methanocaldococcus jannaschii	4EGW
Methanocaldococcus jannaschii	4EKN
Methanocaldococcus jannaschii	4ELD
Methanocaldococcus jannaschii	4HJR
Methanocaldococcus jannaschii	4HK4
Methanocaldococcus jannaschii	4HPW
Methanocaldococcus jannaschii	4I88
Methanocaldococcus jannaschii	4IWG
Methanocaldococcus jannaschii	4IWM
Methanocaldococcus jannaschii	4JIX
Methanocaldococcus jannaschii	4KP1
Methanocaldococcus jannaschii	4KP2
Methanocaldococcus jannaschii	4LQ4
Methanocaldococcus jannaschii	4LUI
Methanocaldococcus jannaschii	4LUJ
Methanocaldococcus jannaschii	4MO0
Methanocaldococcus jannaschii	4ND6
Methanocaldococcus jannaschii	4ND7
Methanocaldococcus jannaschii	4NDA
Methanocaldococcus jannaschii	4NEQ
Methanocaldococcus jannaschii	4NES
Methanocaldococcus jannaschii	4NQY
Methanocaldococcus jannaschii	4NX2
Methanocaldococcus jannaschii	4PBR
Methanocaldococcus jannaschii	4PBS
Methanocaldococcus jannaschii	4PBT
Methanocaldococcus jannaschii	4QHF
Methanocaldococcus jannaschii	4QHG
Methanocaldococcus jannaschii	4QHI
Methanocaldococcus jannaschii	4QHJ
Methanocaldococcus jannaschii	4RC1
Methanocaldococcus jannaschii	4RFL
Methanocaldococcus jannaschii	4RGQ
Methanocaldococcus jannaschii	4RGV
Methanocaldococcus jannaschii	4RRF
Methanocaldococcus jannaschii	4RRG
Methanocaldococcus jannaschii	4U9P
Methanocaldococcus jannaschii	4WIA
Methanocaldococcus jannaschii	4X9C
Methanocaldococcus jannaschii	4X9D
Methanocaldococcus jannaschii	4Y4M
Methanocaldococcus jannaschii	4YT2
Methanocaldococcus jannaschii	4YT4
Methanocaldococcus jannaschii	4YT5
Methanocaldococcus jannaschii	4YT8
Methanocaldococcus jannaschii	4YTE
Methanocaldococcus jannaschii	4ZN1
Methanocaldococcus jannaschii	4ZN3
Methanocaldococcus jannaschii	5COL
Methanocaldococcus jannaschii	5D4T
Methanocaldococcus jannaschii	5D4U
Methanocaldococcus jannaschii	5D4V
Methanocaldococcus jannaschii	5D5O
Methanocaldococcus jannaschii	5D5Q
Methanocaldococcus jannaschii	5D5T
Methanocaldococcus jannaschii	5DNI
Methanocaldococcus jannaschii	5DY9
Methanocaldococcus jannaschii	5G5S
Methanocaldococcus jannaschii	5HWX
Methanocaldococcus jannaschii	5HWY
Methanocaldococcus jannaschii	5HXC
Methanocaldococcus jannaschii	5HXE
Methanocaldococcus jannaschii	5HXH
Methanocaldococcus jannaschii	5HXR
Methanocaldococcus jannaschii	5HXS
Methanocaldococcus jannaschii	5HYA
Methanocaldococcus jannaschii	5JDF
Methanocaldococcus jannaschii	5JDG
Methanocaldococcus jannaschii	5JDH
Methanocaldococcus jannaschii	5JDL
Methanocaldococcus jannaschii	5JDM
Methanocaldococcus jannaschii	5JDN
Methanocaldococcus jannaschii	5JDQ
Methanocaldococcus jannaschii	5L7P
Methanocaldococcus jannaschii	5L8X
Methanocaldococcus jannaschii	5N5U
Methanocaldococcus jannaschii	5N5V
Methanocaldococcus jannaschii	5NSF
Methanocaldococcus jannaschii	5O9J
Methanocaldococcus jannaschii	5OD2
Methanocaldococcus jannaschii	5YA6
Methanocaldococcus jannaschii	5YI6
Methanocaldococcus jannaschii	6DJT
Methanocaldococcus jannaschii	6H1W
Methanocaldococcus jannaschii	6HUX
Methanocaldococcus jannaschii	6JP9
Methanocaldococcus jannaschii	6JY1
Methanocaldococcus jannaschii	6M8V
Methanocaldococcus jannaschii	6PE3
Methanocaldococcus jannaschii	6PEU
Methanocaldococcus jannaschii	6PT8
Methanocaldococcus jannaschii	6PTF
Methanocaldococcus jannaschii	6PU6
Methanocaldococcus jannaschii	6WRK
Methanocaldococcus jannaschii	6WRN
Methanocaldococcus jannaschii	6WRQ
Methanocaldococcus jannaschii	6WRT
Methanocaldococcus jannaschii	6ZHK
Methanocaldococcus jannaschii	6LDR
Methanocaldococcus jannaschii	6LDS
Methanocaldococcus jannaschii	6LDT
Methanocaldococcus jannaschii	6M4Y
Methanocaldococcus jannaschii	1GO3
Methanocaldococcus jannaschii	1H72
Methanocaldococcus jannaschii	1H73
Methanocaldococcus jannaschii	1H74
Methanocaldococcus jannaschii	2C49
Methanocaldococcus jannaschii	2C4E
Methanocaldococcus jannaschii	2J9C
Methanocaldococcus jannaschii	2J9D
Methanocaldococcus jannaschii	2J9E
Methanocaldococcus jannaschii	2RGW
Methanocaldococcus jannaschii	2VBT
Methanocaldococcus jannaschii	2VBU
Methanocaldococcus jannaschii	2VBV
Methanocaldococcus jannaschii	2Z61
Methanocaldococcus jannaschii	2Z8U
Methanocaldococcus jannaschii	4HJX
Geobacillus sp. HTA-462	2EBB
Geobacillus sp. HTA-462	2EEY
Geobacillus sp. HTA-462	2EGG
Geobacillus sp. HTA-462	2EGU
Geobacillus sp. HTA-462	2EJ5
Geobacillus sp. HTA-462	2EMQ
Geobacillus sp. HTA-462	2FCO
Geobacillus sp. HTA-462	2IC7
Geobacillus sp. HTA-462	2IEX
Geobacillus sp. HTA-462	2OEJ
Geobacillus sp. HTA-462	2OEK
Geobacillus sp. HTA-462	2OEL
Geobacillus sp. HTA-462	2OEM
Geobacillus sp. HTA-462	2P17
Geobacillus sp. HTA-462	2P2O
Geobacillus sp. HTA-462	2PBP
Geobacillus sp. HTA-462	2PBY
Geobacillus sp. HTA-462	2PCN
Geobacillus sp. HTA-462	2PCS
Geobacillus sp. HTA-462	2PG0
Geobacillus sp. HTA-462	2PPY
Geobacillus sp. HTA-462	2PQ0
Geobacillus sp. HTA-462	2QQ3
Geobacillus sp. HTA-462	2QYH
Geobacillus sp. HTA-462	2R5X
Geobacillus sp. HTA-462	2V7Y
Geobacillus sp. HTA-462	2VN2
Geobacillus sp. HTA-462	2W58
Geobacillus sp. HTA-462	2YR1
Geobacillus sp. HTA-462	2YRW
Geobacillus sp. HTA-462	2YRX
Geobacillus sp. HTA-462	2YS6
Geobacillus sp. HTA-462	2YS7
Geobacillus sp. HTA-462	2YWI
Geobacillus sp. HTA-462	2YWV
Geobacillus sp. HTA-462	2YXY
Geobacillus sp. HTA-462	2YYT
Geobacillus sp. HTA-462	2YYU
Geobacillus sp. HTA-462	2Z01
Geobacillus sp. HTA-462	3AAL
Geobacillus sp. HTA-462	3AV3
Geobacillus sp. HTA-462	3GR7
Geobacillus sp. HTA-462	3GR8
Geobacillus sp. HTA-462	3HJ7
Geobacillus sp. HTA-462	3OJG
Geobacillus sp. HTA-462	3ORW
Geobacillus sp. HTA-462	3TN3
Geobacillus sp. HTA-462	3TN4
Geobacillus sp. HTA-462	3TN5
Geobacillus sp. HTA-462	3TN6
Geobacillus sp. HTA-462	3TNB
Geobacillus sp. HTA-462	3VNP
Geobacillus sp. HTA-462	3WI9
Geobacillus sp. HTA-462	3WIA
Geobacillus sp. HTA-462	4H9T
Geobacillus sp. HTA-462	4H9U
Geobacillus sp. HTA-462	4H9V
Geobacillus sp. HTA-462	4H9X
Geobacillus sp. HTA-462	4H9Y
Geobacillus sp. HTA-462	4H9Z
Geobacillus sp. HTA-462	4HA0
Geobacillus sp. HTA-462	4HR0
Geobacillus sp. HTA-462	4HR4
Geobacillus sp. HTA-462	4HR5
Geobacillus sp. HTA-462	4IKV
Geobacillus sp. HTA-462	4IKW
Geobacillus sp. HTA-462	4IKX
Geobacillus sp. HTA-462	4IKY
Geobacillus sp. HTA-462	4IKZ
Geobacillus sp. HTA-462	4NAE
Geobacillus sp. HTA-462	4NAF
Geobacillus sp. HTA-462	4O8W
Geobacillus sp. HTA-462	4R1O
Geobacillus sp. HTA-462	4R1P
Geobacillus sp. HTA-462	4R1Q
Geobacillus sp. HTA-462	4RVC
Geobacillus sp. HTA-462	4WVX
Geobacillus sp. HTA-462	4WXY
Geobacillus sp. HTA-462	4WXZ
Geobacillus sp. HTA-462	4WY0
Geobacillus sp. HTA-462	4XB9
Geobacillus sp. HTA-462	4XBV
Geobacillus sp. HTA-462	4XBW
Geobacillus sp. HTA-462	4YSH
Geobacillus sp. HTA-462	5CH9
Geobacillus sp. HTA-462	5DCO
Geobacillus sp. HTA-462	5DCR
Geobacillus sp. HTA-462	5DCS
Geobacillus sp. HTA-462	5EKB
Geobacillus sp. HTA-462	5OMJ
Geobacillus sp. HTA-462	5OMK
Geobacillus sp. HTA-462	6F65
Geobacillus sp. HTA-462	6F6B
Geobacillus sp. HTA-462	6F6C
Geobacillus sp. HTA-462	6F6E
Geobacillus sp. HTA-462	6F6F
Geobacillus sp. HTA-462	6F6G
Geobacillus sp. HTA-462	6F6H
Geobacillus sp. HTA-462	6F6K
Geobacillus sp. HTA-462	6F6L
Geobacillus sp. HTA-462	6F6M
Geobacillus sp. HTA-462	6I90
Geobacillus sp. HTA-462	6I92
Geobacillus sp. HTA-462	6I93
Geobacillus sp. HTA-462	6I94
Geobacillus sp. HTA-462	6I95
Geobacillus sp. HTA-462	6JSS
Geobacillus sp. HTA-462	6JST
Geobacillus sp. HTA-462	6JSU
Geobacillus sp. HTA-462	6QJV
Geobacillus sp. HTA-462	6QK0
Geobacillus sp. HTA-462	6QK1
Geobacillus sp. HTA-462	6QK2
Pyrococcus abyssi	1H64
Pyrococcus abyssi	1KJZ
Pyrococcus abyssi	1KK0
Pyrococcus abyssi	1KK1
Pyrococcus abyssi	1KK2
Pyrococcus abyssi	1KK3
Pyrococcus abyssi	1MKH
Pyrococcus abyssi	1ML4
Pyrococcus abyssi	1PXW
Pyrococcus abyssi	1RQG
Pyrococcus abyssi	1Y2Q
Pyrococcus abyssi	1YK4
Pyrococcus abyssi	1YK5
Pyrococcus abyssi	1YR6
Pyrococcus abyssi	1YR7
Pyrococcus abyssi	1YR8
Pyrococcus abyssi	1YR9
Pyrococcus abyssi	1YRA
Pyrococcus abyssi	1YRB
Pyrococcus abyssi	1YZ7
Pyrococcus abyssi	2AUS
Pyrococcus abyssi	2BFW
Pyrococcus abyssi	2BIS
Pyrococcus abyssi	2HKZ
Pyrococcus abyssi	2HL0
Pyrococcus abyssi	2HL1
Pyrococcus abyssi	2HL2
Pyrococcus abyssi	2IVN
Pyrococcus abyssi	2IVO
Pyrococcus abyssi	2IVP
Pyrococcus abyssi	2JJQ
Pyrococcus abyssi	2OXR
Pyrococcus abyssi	2P38
Pyrococcus abyssi	2PNZ
Pyrococcus abyssi	2PO0
Pyrococcus abyssi	2PO2
Pyrococcus abyssi	2PYA
Pyrococcus abyssi	2QEN
Pyrococcus abyssi	2QMI
Pyrococcus abyssi	2V7F
Pyrococcus abyssi	2V94
Pyrococcus abyssi	2VLD
Pyrococcus abyssi	2VS1
Pyrococcus abyssi	2VUG
Pyrococcus abyssi	3BK7
Pyrococcus abyssi	3FRO
Pyrococcus abyssi	3IVZ
Pyrococcus abyssi	3IW3
Pyrococcus abyssi	3KI8
Pyrococcus abyssi	3KLC
Pyrococcus abyssi	3L01
Pyrococcus abyssi	3LGA
Pyrococcus abyssi	3LHD
Pyrococcus abyssi	3MB5
Pyrococcus abyssi	3P8T
Pyrococcus abyssi	3P8V
Pyrococcus abyssi	3P8Y
Pyrococcus abyssi	3PD2
Pyrococcus abyssi	3PD3
Pyrococcus abyssi	3PD4
Pyrococcus abyssi	3PD5
Pyrococcus abyssi	3REU
Pyrococcus abyssi	3REX
Pyrococcus abyssi	3RL6
Pyrococcus abyssi	4A8E
Pyrococcus abyssi	4CVN
Pyrococcus abyssi	4CW7
Pyrococcus abyssi	4HR1
Pyrococcus abyssi	4JIU
Pyrococcus abyssi	4MNO
Pyrococcus abyssi	4RRQ
Pyrococcus abyssi	4RRR
Pyrococcus abyssi	4S02
Pyrococcus abyssi	4S03
Pyrococcus abyssi	4S0I
Pyrococcus abyssi	4S0J
Pyrococcus abyssi	4S0K
Pyrococcus abyssi	4S0L
Pyrococcus abyssi	5HJI
Pyrococcus abyssi	5HJJ
Pyrococcus abyssi	5HJK
Pyrococcus abyssi	5HJM
Pyrococcus abyssi	5IHE
Pyrococcus abyssi	5IJL
Pyrococcus abyssi	6F87
Pyrococcus abyssi	6F89
Pyrococcus abyssi	6F8Y
Pyrococcus abyssi	6HMF
Pyrococcus abyssi	6RPP
Pyrococcus abyssi	6T7X
Pyrococcus abyssi	6T7Y
Methanopyrus kandleri	1E6V
Methanopyrus kandleri	1EZW
Methanopyrus kandleri	1F1E
Methanopyrus kandleri	1FTR
Methanopyrus kandleri	1GPJ
Methanopyrus kandleri	1QLM
Methanopyrus kandleri	1QV9
Methanopyrus kandleri	1U6I
Methanopyrus kandleri	1U6J
Methanopyrus kandleri	1U6K
Methanopyrus kandleri	2CSB
Methanopyrus kandleri	2CSD
Methanopyrus kandleri	2FHJ
Methanopyrus kandleri	2FHK
Methanopyrus kandleri	2IEC
Methanopyrus kandleri	2QYA
Methanopyrus kandleri	2X7M
Methanopyrus kandleri	3C19
Methanopyrus kandleri	3F8T
Methanopyrus kandleri	3G8Q
Methanopyrus kandleri	3IQE
Methanopyrus kandleri	3IQF
Methanopyrus kandleri	3IQZ
Methanopyrus kandleri	3M6K
Methanopyrus kandleri	3M6Z
Methanopyrus kandleri	3M7D
Methanopyrus kandleri	3M7G
Methanopyrus kandleri	4BG8
Methanopyrus kandleri	4BG9
Methanopyrus kandleri	4BGA
Methanopyrus kandleri	4BGB
Methanopyrus kandleri	4GFJ
Methanopyrus kandleri	4N0L
Methanopyrus kandleri	4WA8
Methanopyrus kandleri	5D88
Methanopyrus kandleri	5HM5
Methanopyrus kandleri	5X89
Methanopyrus kandleri	6CI7
Methanopyrus kandleri	6CIB
Shewanella loihica	2GPI
Shewanella loihica	2PRX
Shewanella loihica	2Q3L
Shewanella loihica	2RIL
Shewanella loihica	3BHN
Shewanella loihica	3DCX
Shewanella loihica	3GZI
Shewanella loihica	3IIC
Shewanella loihica	3KY8
Shewanella loihica	3NT6
Shewanella loihica	3NTA
Shewanella loihica	3NTD
Shewanella loihica	3O0L
Shewanella loihica	3PPB
Shewanella loihica	4O7M
Shewanella loihica	4OA4
Shewanella loihica	4OCG
Shewanella loihica	4WR2
Shewanella loihica	5X8Z
Shewanella loihica	5X9I
Methanothermococcus thermolithotrophicus	5N1Q
Methanothermococcus thermolithotrophicus	5ODC
Methanothermococcus thermolithotrophicus	5ODH
Methanothermococcus thermolithotrophicus	5ODI
Methanothermococcus thermolithotrophicus	5ODQ
Methanothermococcus thermolithotrophicus	5ODR
Methanothermococcus thermolithotrophicus	6ESQ
Methanothermococcus thermolithotrophicus	6ET9
Methanothermococcus thermolithotrophicus	6FRM
Methanothermococcus thermolithotrophicus	6FRN
Methanothermococcus thermolithotrophicus	6HF7
Methanothermococcus thermolithotrophicus	6HK1
Methanothermococcus thermolithotrophicus	6HR7
Methanothermococcus thermolithotrophicus	6HR8
Methanothermococcus thermolithotrophicus	6ZK8
Methanothermococcus thermolithotrophicus	6ZLF
Methanothermococcus thermolithotrophicus	1DWU
Thermococcus thioreducens	3DA5
Thermococcus thioreducens	3E19
Thermococcus thioreducens	3I98
Thermococcus thioreducens	3Q46
Thermococcus thioreducens	3Q4W
Thermococcus thioreducens	3Q5V
Thermococcus thioreducens	3R5U
Thermococcus thioreducens	3R5V
Thermococcus thioreducens	3R6E
Thermococcus thioreducens	5TW0
Thermococcus thioreducens	5TXW
Thermococcus thioreducens	5UCQ
Thermococcus thioreducens	6C75
Thermococcus thioreducens	6C76
Thermococcus thioreducens	6C7L
Thermococcus thioreducens	6IAH
Oceanobacillus iheyensis	2OQY
Oceanobacillus iheyensis	3D0C
Oceanobacillus iheyensis	3ES7
Oceanobacillus iheyensis	3ES8
Oceanobacillus iheyensis	3FYY
Oceanobacillus iheyensis	3GD6
Oceanobacillus iheyensis	3HPF
Oceanobacillus iheyensis	3LEZ
Oceanobacillus iheyensis	5FUD
Oceanobacillus iheyensis	5L9K
Oceanobacillus iheyensis	5L9Q
Oceanobacillus iheyensis	5LAU
Oceanobacillus iheyensis	5LBP
Oceanobacillus iheyensis	5LCC
Persephonella marina	4MCW
Persephonella marina	4MDZ
Persephonella marina	4ME4
Persephonella marina	6EKI
Persephonella marina	6IM0
Persephonella marina	6IM1
Persephonella marina	6IM3
Photobacterium profundum	3R87
Photobacterium profundum	4I45
Photobacterium profundum	4K46
Photobacterium profundum	5DGQ
Photobacterium profundum	5DGR
Photobacterium profundum	5HPJ
Idiomarina loihiensis	2QSD
Idiomarina loihiensis	3LLX
Idiomarina loihiensis	3OF4
Idiomarina loihiensis	3TX3
Idiomarina loihiensis	4DEJ
Idiomarina loihiensis	4FGM
Marinactinospora thermotolerans	3X27
Marinactinospora thermotolerans	4YL7
Marinactinospora thermotolerans	4YLA
Marinactinospora thermotolerans	6H1B
Marinactinospora thermotolerans	6SQ8
Moritella profunda	2BE7
Moritella profunda	2ZZA
Moritella profunda	3IA4
Moritella profunda	3IA5
Shewanella benthica	3VMK
Shewanella benthica	4ICN
Shewanella benthica	4PFM
Shewanella benthica	6A3K
Pyrococcus yayanosii CH1	5XEI
Pyrococcus yayanosii CH1	5XG2
Pyrococcus yayanosii CH1	6BII
Pyrococcus yayanosii CH1	6L7Q
Thermovibrio ammonificans	4C3T
Thermovibrio ammonificans	4COQ
Thermovibrio ammonificans	4UOV
Shewanella violacea	5B6Q
Shewanella violacea	6A3L
Shewanella violacea	6K7C
Thermococcus chitonophagus	5XSW
Thermococcus chitonophagus	5XSX
Methanocaldococcus vulcanius	5O9I
Palaeococcus ferrophilus	6QE2
Shewanella piezotolerans	6LKC
Cryptococcus liquefaciens N6	3CE1
Thermosipho melanesiensis	5KH0
Caldithrix abyssi	6EOM
